"Benchmark","Mode","Score","Unit","Param: l_n"
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.068212,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.022761,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.020074,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015702,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.033943,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.042188,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.028020,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.018304,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.006459,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.016819,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.008393,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.019789,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.026305,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.010151,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.016693,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.046369,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.022801,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.027930,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.032712,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.008720,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.017892,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.010716,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.011156,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.006712,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.011893,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.038594,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015209,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.025302,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005644,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.024521,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.010850,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015800,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.038490,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.075344,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.027739,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.010238,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.033633,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.009977,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007557,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.027515,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.032889,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007462,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015561,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015074,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.032023,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.045794,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.023370,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.064379,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.055108,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.017777,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.006674,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.018962,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.059122,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.055971,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.017305,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007490,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.027043,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.028098,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.035468,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.014178,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.027810,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.008392,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.009687,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.018786,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.019894,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.053210,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.050864,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.012919,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.012134,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.018157,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.014113,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.054023,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.038133,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.020002,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.020912,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.048253,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.027559,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.014313,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.014637,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.008735,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.022165,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.019999,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.041468,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.032551,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.032640,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015373,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.056394,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.024356,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.053337,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.032857,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.030342,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.053206,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015670,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.015383,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.036228,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.078349,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.014305,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.065336,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.023009,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.029162,"ops/s",2048
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.008941,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004377,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.038389,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003803,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002990,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003502,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.031351,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004115,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003754,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002684,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003585,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003100,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002005,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.013584,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002139,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.031234,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002329,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007257,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.010901,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004435,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.006653,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007376,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003226,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004523,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001752,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002178,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001571,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004750,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001982,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005877,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001929,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002165,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003174,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002568,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002959,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005670,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003844,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002220,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003193,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002721,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003125,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005460,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007655,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004859,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005274,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.011731,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003209,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007344,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.021270,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.013510,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.024757,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004485,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002016,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003042,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.006736,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002225,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007632,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002653,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.006377,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005942,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007361,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002353,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003947,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005118,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005779,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002104,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001549,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003962,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004106,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001806,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003806,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002186,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001249,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005078,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007573,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004579,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.017786,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.007942,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002716,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004973,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003887,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.001855,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002921,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003108,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004339,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004617,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.076505,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.004734,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.014429,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003840,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003483,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005543,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005068,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002425,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005276,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.028909,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002300,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.005787,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.003162,"ops/s",3072
"eu.prismacloud.primitives.grs.bench.KeyGenBenchmark.measureKeyGen","Throughput, ops/time",0.002188,"ops/s",3072
